sample_id,comp_0,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15
BLCA-TCGA-BL-A3JM-01A-31-A616-42-X017-S12,0.0,0.0,0.0005699079246110325,0.0009049547756462981,0.0,0.001014797219156574,0.0,0.045199603447385384,0.06848263719976913,0.0,0.036542468570692585,0.12712179232597587,0.1371626487190078,0.26527735716328815,0.2763127005796008,0.04141113094787028
BLCA-TCGA-CF-A1HR-01A-31-A615-42-X023-S04,0.272890242146177,0.0,0.05904857774667915,0.0,0.004574598930431336,0.0016053518453267414,0.009414324943665741,0.0,0.5204805318743023,0.02472315850302234,0.10726321096103994,0.0,0.0,0.0,0.0,0.0
BLCA-TCGA-CF-A3MI-01A-31-A616-42-X018-S09,0.3265872734834502,0.0,0.06197252287733108,0.0,0.0,0.0,0.004190551280682894,0.0,0.5749525145649552,0.0,0.020854840251987524,0.0,0.0,0.011442294514239058,0.0,0.0
BLCA-TCGA-CU-A3YL-01A-31-A616-42-X019-S01,0.33276685036184034,0.006452722828182217,0.05363254266053352,0.0,0.0,0.0,0.0051680794914702585,0.0,0.4145285564413319,0.012252824367079928,0.08503356180475947,0.0,0.0,0.09016485932245695,0.0,0.0
BLCA-TCGA-DK-A1AD-01A-31-A615-42-X013-S06,0.2559928082271306,0.0,0.033760228218740494,0.005535350229339577,0.0,0.0032946071686071224,0.0,0.0,0.4077988922677598,0.0023392357578134937,0.059993556055626736,0.07455877631916563,0.0,0.0,0.1567265432561337,0.0
BLCA-TCGA-FD-A3SR-01A-31-A616-42-X021-S08,0.2104190354759257,0.0,0.018084537397102512,0.0,0.0,0.0012356250577980352,0.009893922012603952,0.0,0.09446966332896645,0.009461370356243764,0.030406052091107787,0.08487605334283836,0.0,0.0,0.5411537393693875,0.0
BLCA-TCGA-GD-A3OQ-01A-11-A616-42-X009-S04,0.1336372548901863,0.0,0.06605879405572614,0.0,0.06023729113785572,0.0,0.007284467043280551,0.0,0.5004884314011184,0.03239500494236847,0.19989875338459573,0.0,0.0,0.0,0.0,0.0
BLCA-TCGA-GV-A3JW-01A-31-A616-42-X006-S09,0.2556051101148594,0.0,0.02560866441755222,0.0,0.0,0.0022965630656522134,0.0029411652635251365,0.0,0.3805089157057162,0.020123323451409693,0.1193957305986638,0.1161826790911478,0.0,0.0,0.07733784551845974,0.0
BLCA-TCGA-H4-A2HO-01C-11-A615-42-X009-S10,0.4465629695883217,0.027597818044901308,0.05680597686506716,0.011025502068942912,0.0,0.0,0.013351625429744619,0.0,0.18344862123207825,0.0194985167291469,0.16523681696149708,0.06565921163480622,0.0,0.010812938684836931,0.0,0.0
BRCA-TCGA-3C-AALJ-01A-11-A617-42-X022-S05,0.7307439507552601,0.0,0.0023474341746558052,0.0051314805864104305,0.023212107400355574,0.0009160139921593465,0.001922932723346733,0.004337713039115572,0.00384960492229722,0.0,0.012488951461015066,0.025629606078481703,0.0,0.17980873159857869,0.0,0.00961147197987275
BRCA-TCGA-4H-AAAK-01A-31-A617-42-X011-S09,0.9086515419194423,0.012572928281687613,0.0,0.0,0.007829914866513028,0.00017732823988283016,0.0010219197716782986,0.0,0.015189708876225816,0.0,0.003094176091241303,0.010280610791005826,0.009483463161759843,0.017001868548830526,0.0,0.014696538300402101
BRCA-TCGA-A2-A0CX-01A-31-A602-42-X003-S06,0.7392858394838854,0.0,0.0,0.00622968624062101,0.0,0.0,0.0,0.0,0.0,0.0,0.010690654525571951,0.000048302262601319155,0.0,0.0,0.24374551642159076,0.0
BRCA-TCGA-A2-A0ES-01A-31-A615-42-X017-S07,0.6894426086470224,0.0,0.0,0.0,0.03758936302997551,0.0035119942544413396,0.0,0.0,0.014641650548694629,0.019639329101124942,0.005737172862168131,0.0,0.0,0.0,0.2294378801208565,0.0
BRCA-TCGA-A2-A0ET-01A-11-A615-42-X005-S04,0.11342260275584437,0.0,0.0006038024691897444,0.003767720863772911,0.35064014674445504,0.0025653691116236843,0.0,0.0,0.0,0.0,0.07966039706965007,0.1627186113194272,0.12002365218106507,0.15697292302136295,0.0,0.009624772336952175
BRCA-TCGA-A2-A0EV-01A-31-A615-42-X020-S10,0.0,0.0,0.0,0.025689223142208915,0.35180546707052446,0.002745391921887822,0.0,0.0,0.0,0.0,0.001796616123740703,0.0,0.27002316752812494,0.3105740528600417,0.0,0.03736607923863745
BRCA-TCGA-A2-A0EW-01A-11-A615-42-X005-S09,0.6169956790982628,0.009201247482637872,0.0,0.0,0.05584110422748022,0.0,0.0,0.0,0.0,0.005183641426779231,0.1182966841523476,0.0,0.03653374931566083,0.01466742457527441,0.14328046862204413,0.0
BRCA-TCGA-A2-A0EX-01A-31-A615-42-X014-S11,0.970133081234696,0.0,0.0,0.0,0.0,0.002192850087956604,0.0,0.0,0.0,0.00618234899263609,0.013081959534395967,0.0,0.0,0.0,0.008409758920660872,0.0
BRCA-TCGA-A2-A0EY-01A-32-A617-42-X012-S03,0.8105956697818557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019366921908338,0.0,0.0,0.0,0.17003740719869587,0.0
BRCA-TCGA-A2-A0SV-01A-31-A615-42-X021-S03,0.7647881287559196,0.0,0.0,0.0,0.03550260078747374,0.0,0.0016759530594140514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19803331632580123,0.0
BRCA-TCGA-A2-A0SW-01A-31-A615-42-X011-S05,0.865367749756466,0.0,0.002642878282630265,0.0016443281044056183,0.0,0.0,0.0,0.008687792108377739,0.0,0.0,0.05133291538538871,0.037542507815918905,0.0,0.0,0.0,0.032781827332044766
BRCA-TCGA-A2-A0SX-01A-31-A615-42-X014-S06,0.0,0.0,0.0,0.0,0.03102710557926833,0.003085520885207824,0.0,0.0,0.008554222586896355,0.0,0.0,0.0,0.0,0.0,0.9573331501225951,0.0
BRCA-TCGA-A2-A0T4-01A-11-A602-42-X004-S05,0.1502480084681644,0.0012665712974683555,0.0,0.0,0.08506950589722342,0.0,0.0,0.0,0.0,0.0025896633992805785,0.015487927478660592,0.0,0.04212871753714858,0.01117937212709659,0.692030233009004,0.0
BRCA-TCGA-A2-A0T4-01A-41-A602-42-X002-S06,0.9343758271450447,0.0,0.0,0.0,0.013875111426783604,0.004694372160835606,0.0008612497254225298,0.0,0.005825560864873092,0.008377317645140391,0.0,0.0,0.0,0.03199055955055273,0.0,0.0
BRCA-TCGA-A2-A0T5-01A-41-A615-42-X017-S11,0.703168793423187,0.004197320860912897,0.00023862626237175686,0.0,0.0006119573577179503,0.0,0.00047427773677271976,0.006026332659430587,0.0027573867752967215,0.0,0.0,0.006120716064548489,0.0,0.0,0.2752917702367443,0.0011128176836471676
BRCA-TCGA-A2-A0T6-01A-31-A615-42-X007-S05,0.0,0.0,0.0,0.025733598130637192,0.3365215860392299,0.0,0.0,0.0,0.0,0.005148031626920842,0.0,0.0,0.24956987770759378,0.31550305294444453,0.0,0.067523851503209
BRCA-TCGA-A2-A0T7-01A-31-A615-42-X019-S05,0.8955775814282072,0.0,0.0,0.0,0.0,0.0004974797548429077,0.0020664000263464306,0.004171017430127828,0.0,0.0,0.004523424067245265,0.0,0.0,0.0,0.09316409615164603,0.0
BRCA-TCGA-A2-A0YC-01A-22-A615-42-X009-S09,0.9978835202023598,0.0,0.0,0.0,0.0,0.00211647856262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA-TCGA-A2-A0YD-01A-31-A615-42-X015-S06,0.8844866186461686,0.013038926337577635,0.004715555283105097,0.0,0.030821108213391363,0.0,0.003244099572128326,0.0,0.009903766858627224,0.0,0.0,0.0,0.0,0.03254744662048188,0.013511455861620954,0.007731021368835364
BRCA-TCGA-A2-A0YF-01A-31-A615-42-X007-S01,0.9144800224330939,0.0,0.0026600206718830634,0.0,0.07277395061818417,0.0022451964452956798,0.0,0.0,0.0,0.0,0.004584380864454951,0.0,0.0,0.003256427570143537,0.0,0.0
BRCA-TCGA-A2-A0YG-01A-11-A615-42-X009-S11,0.4231511367224678,3.1253761257435766e-6,0.0,0.0,0.06393075846920751,0.0,0.0,0.0,0.0,0.006138721073948047,0.053109951994785125,0.0,0.03177283738283351,0.0,0.42189346806062994,0.0
BRCA-TCGA-A2-A0YH-01A-31-A615-42-X023-S15,0.8620160058649041,0.0,0.0,0.0018917792540014803,0.052001839430919655,0.0,0.001746823279407733,0.0,0.0,0.0,0.0,0.0823435509143482,0.0,0.0,0.0,0.0
BRCA-TCGA-A2-A0YJ-01A-22-A615-42-X016-S11,0.0,0.0,0.0,0.0,0.002087921705511434,0.0005021146660027519,0.0,0.0,0.005580033187411564,0.0,0.0,0.0031416905535870494,0.0007606992476525603,0.0,0.9452100377342076,0.04271750235232193
BRCA-TCGA-A2-A0YK-01A-11-A615-42-X013-S09,0.18953944799286468,0.0,0.0,0.0,0.03710114897231159,0.0012865840404203798,0.0,0.0,0.0,0.009268647288781073,0.03627341816251528,0.0,0.053475777165790994,0.0,0.6730549755294967,0.0
BRCA-TCGA-A2-A0YL-01A-12-A615-42-X011-S03,0.2852921949973843,0.0010603749966253304,0.0,0.0,0.06253157860038723,0.0,0.0,0.0,0.00039014681046595695,0.008497594224715103,0.009204055599371324,0.0,0.01373772920319775,0.0,0.6192863247527718,0.0
BRCA-TCGA-A2-A0YT-01A-31-A615-42-X022-S10,0.6857736880221383,0.0,0.0,0.0037112247332588806,0.11505244789478962,0.002011878500033863,0.0,0.0,0.0,0.006119193830362079,0.0,0.0,0.031041780788356378,0.010917702111419566,0.14537208267730006,0.0
BRCA-TCGA-A2-A4RX-01A-22-A616-42-X023-S06,0.0,0.0013970434699734804,0.0,0.0,0.01960626267735028,0.0005572044581973947,0.0,0.0,0.018352975451724523,0.0008074016185790784,0.0,0.0,0.053864167936832075,0.01628659235288182,0.8759424483140043,0.013185903083752499
BRCA-TCGA-A7-A0CH-01A-31-A602-42-X003-S05,0.7784010244389536,0.0058298812140890255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076878244477042,0.0,0.021856299649842124,0.0,0.12314401121526647,0.0
BRCA-TCGA-A7-A0D9-01A-11-A615-42-X016-S12,0.7670829615349257,0.006795127893178204,0.0,0.002728144711483959,0.004641184074045483,0.0007718641217052374,0.0002250171751213901,0.007153809585471109,0.0,0.00827306308558973,0.0,0.04371808156534946,0.00406702495636648,0.1352958763566572,0.0,0.019247843742784727
BRCA-TCGA-A7-A13E-01A-31-A615-42-X017-S04,0.0,0.0,0.0,0.0,0.0,0.0019730480870682834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994372992276479,0.0036539589888547985
BRCA-TCGA-A7-A13F-01A-31-A615-42-X017-S06,0.9372352561287758,0.0,0.0,0.004589153912671889,0.0,0.0010667900946702141,0.001101950480928811,0.0,0.005195831588446656,0.0,0.0,0.0,0.0,0.05011215764176413,0.0,0.0006988588428929019
